media_ID,media_type,media_title,runtime,average_rating
tt0891574,movie,PÃ©nz beszÃ©l,91,6.2
tt0113845,movie,Money Train,110,7.3
tt0107594,movie,Money for Nothing,100,7.6
tt0022158,movie,Monkey Business,77,8.8
tt0080398,movie,Ausgerechnet Bananen,75,7.8
tt0255414,movie,Negocio Redondo,94,8
tt0267271,movie,Apinajuttu,57,8
tt0095652,movie,Monkey Shines,113,7
tt0110557,movie,Monkey Trouble,96,9
tt0166276,movie,Monkeybone,93,8
tt0329388,movie,Monsieur Ibrahim et les fleurs du Coran,96,8.9
tt0308595,movie,Monsieur N.,120,6.2
tt0039631,movie,Monsieur Verdoux,124,7.8
tt0265343,movie,Monsoon Wedding,114,7.9
tt0340855,movie,Monster,109,7.5
tt2762040,movie,MonsutÃ¢,114,9.2
tt3589450,movie,Mon-seu-teo,113,5.6
tt9620986,movie,Arracht,86,7.4
tt0346343,tvSeries,Monster Garage,50,7.4
tt10238788,movie,Monster Island,89,7.9
tt0365513,movie,Monster Man,95,8.1
tt0091544,movie,Monster in the Closet,90,7.8
tt0285742,movie,Monsters Ball,111,6.9
tt0369735,movie,Monster-in-Law,101,7.4
tt0094512,tvSeries,Monsters,30,6.9
tt0349835,movie,Monstry,89,4.1
tt5253186,movie,Yi zhong,87,4.7
tt0042744,movie,Montana,76,8.1
tt0066093,movie,Monte Walsh,106,4.8
tt0082770,movie,Montenegro,96,7
tt0071853,movie,Monty Python and the Holy Grail,91,4.7
tt0063929,tvSeries,Monty Pythons Flying Circus,30,4.9
tt0079470,movie,Life of Brian,94,5.3
tt0119802,movie,Snitch,93,7.5
tt0378378,movie,Moog,72,6.5
tt0097910,movie,Moon 44,98,6.7
tt0097986,movie,El niÃ±o de la luna,118,7
tt0365514,movie,Moon Child,120,8
tt6171020,movie,KuutyttÃ¶,59,6.9
tt0125412,movie,Moon Over Broadway,97,8.6
tt0095654,movie,Moon Over Parador,103,7.4
tt0108650,movie,Chin san chuen suet,83,6.3
tt0179098,movie,Moonlight Mile,117,6.6
tt0208178,movie,GekkÃ´ no sasayaki,100,8
tt0113851,movie,Moonlight and Valentino,105,7
tt0093565,movie,Moonstruck,102,7.1
tt0079576,movie,More American Graffiti,110,6.2
tt0160547,movie,More Dogs Than Bones,92,8.2
tt0040609,movie,Morituri,88,7.2
tt0257935,movie,Morlang,94,5.2
tt0419974,movie,Morning Raga,110,7
tt0119707,movie,Mortal Kombat: Annihilation,95,8.8
tt0102469,movie,Mortal Thoughts,103,6.9
tt0300214,movie,Morvern Callar,97,7.2
tt0079579,movie,Moskva slezam ne verit,150,7.2
tt0087747,movie,Moscow on the Hudson,115,8.6
tt0113858,movie,Mosquito,92,7.3
tt0064699,movie,Mosquito Squadron,90,8
tt0074026,tvSeries,Most Wanted,60,5.6
tt1656177,movie,Target Number One,125,6.3
tt0246772,movie,Bella Martha,109,5.2
tt0016491,movie,Visages denfants,114,5.5
tt0017128,movie,Mat,89,6.4
tt0032745,movie,Mamma,83,8
tt0044986,movie,Okaasan,98,7.1
tt0056050,movie,Haha,100,8.7
tt0102369,movie,Madar,108,6.1
tt0102421,movie,Mayrig,157,6
tt0103601,movie,588 rue Paradis,130,7.5
tt0117091,movie,Mother,104,7.1
tt0141628,movie,Die Mutter,147,7.1
tt0299605,movie,Ibunda,103,7.9
tt0876492,movie,Mutter,95,5.4
tt11656548,movie,Mother: MazÃ¢,126,5.2
tt1216496,movie,Madeo,129,8.1
tt3334374,movie,Moor,100,7
tt3400912,movie,MazÃ¢,83,4.6
tt5332280,movie,Ema,89,8.2
tt5707304,movie,Madre,95,1
tt0050188,movie,Mother India,172,6.9
tt0073424,movie,Mutter KÃ¼sters Fahrt zum Himmel,120,5.4
tt0117093,movie,Mother Night,114,8.1
tt0107606,movie,Mothers Boys,96,6.7
tt0081186,movie,Mothers Day,91,5.4
tt0107625,movie,Muttertag,95,7.8
tt0104922,movie,Motorama,90,8
tt0019186,movie,Moulin Rouge,137,9.4
tt0100196,movie,Mountains of the Moon,136,7.9
tt13634792,tvSeries,Mauseu,80,7.4
tt13802028,movie,Mouse,92,7
tt0077951,movie,Mouth to Mouth,96,6.6
tt0112546,movie,Boca a boca,106,7.5
tt0496546,movie,Mun mot mun,94,7.3
tt0102472,movie,Bersaglio sullautostrada,83,5.8
tt0117096,movie,Moving Target,106,7.5
tt0089629,movie,Moving Violations,90,6.2
tt0100200,movie,Mr. & Mrs. Bridge,126,7.5
tt0033922,movie,Mr. & Mrs. Smith,95,8.2
tt0339412,movie,Mr. 3000,104,5.3
tt0156807,movie,Mr. Accident,89,5.5
tt0104926,movie,Mr. Baseball,108,7.1
tt0280277,tvSeries,Mr. Bean: The Animated Series,11,6.3
tt0040613,movie,Mr. Blandings Builds His Dream House,94,7.4
tt0280590,movie,Mr. Deeds,96,6.7
tt0027996,movie,Mr. Deeds Goes to Town,115,8.3
tt0100201,movie,Mr. Destiny,110,7.6
tt0056255,movie,Mr. Hobbs Takes a Vacation,116,7.9
tt0113862,movie,Mr. Hollands Opus,143,7.1
tt0093578,movie,Mr. India,179,6.8
tt0119717,movie,Mr. Jealousy,103,7.4
tt0107611,movie,Mr. Jones,114,6.3
tt0074916,movie,Mr. Klein,123,5.9
tt0119718,movie,Mr. Magoo,87,7.8
tt0071866,movie,Mr. Majestyk,103,7.7
tt0085970,movie,Mr. Mom,91,8.9
tt0107612,movie,Mr. Nanny,84,8.3
tt0079584,movie,Mr. Natwarlal,148,7.4
tt0117786,movie,Yat goh ho yan,101,3.6
tt0151658,movie,Mr. Nice Guy,92,6.7
tt0095665,movie,Mr. North,93,7.7
tt0166601,movie,Mr. Rices Secret,113,8.4
tt0055200,movie,Mr. Sardonicus,89,5.7
tt0104928,movie,Mr. Saturday Night,119,8.7
tt0037094,movie,Mr. Skeffington,146,7.2
tt0298071,movie,Mr. Smith Gets a Hustler,91,7.2
tt0031679,movie,Mr. Smith Goes to Washington,129,7.8
tt0118172,movie,The Wind in the Willows,88,5.2
tt0089371,movie,Geung see sin sang,96,5.7
tt0107613,movie,Mr. Wonderful,98,7.1
tt0089630,movie,Mr. Wrong,88,7.9
tt0329393,movie,Mr. and Mrs. Iyer,120,8.2
tt0119280,movie,Mrs Brown,101,6.8
tt0107614,movie,Mrs. Doubtfire,125,7.5
tt0035093,movie,Mrs. Miniver,134,7.6
tt0087751,movie,Mrs. Soffel,110,9
tt0117104,movie,Mrs. Winterbourne,105,8.7
tt0107616,movie,Much Ado About Nothing,111,6.2
tt4650738,movie,AquÃ­ No Ha Pasado Nada,94,8.1
tt0054098,movie,Mughal-E-Azam,197,6.2
tt0284328,movie,Mujhe Kucch Kehna Hai,135,7.7
tt2895742,movie,Mujhse Dosti Karoge,95,8.1
tt0418362,movie,Mujhse Shaadi Karogi,163,7.6
tt0120762,movie,Mulan,88,8.7
tt0290010,movie,Mule Skinner Blues,93,8.8
tt0166924,movie,Mulholland Dr.,147,7.7
tt0117107,movie,Mulholland Falls,107,8.8
tt0117108,movie,Multiplicity,117,7.2
tt0140397,movie,Mumford,112,8.3
tt0104938,movie,Munchie,80,9
tt0093582,movie,Munchies,83,8.2
tt0117110,movie,Muppet Treasure Island,99,8
tt0079590,movie,Muqaddar Ka Sikandar,189,8.4
tt0405507,movie,Murder,130,8.1
tt0119731,movie,Murder at 1600,107,5.4
tt0074937,movie,Murder by Death,95,5.7
tt0079592,movie,Murder by Decree,124,6.1
tt0113870,movie,Murder in the First,122,7.6
tt0307197,movie,Un coupable idÃ©al,111,6.3
tt0071877,movie,Murder on the Orient Express,128,7.2
tt0021165,movie,Murder!,104,8
tt0216578,movie,Les blessures assassines,94,3.2
tt0110598,movie,Muriels Wedding,106,6.7
tt0091575,movie,Murphys Law,100,8
tt1412316,movie,La loi de Murphy,86,5.8
tt0089643,movie,Murphys Romance,107,7.7
tt0067458,movie,Murphys War,107,9
tt0050734,movie,Musafir,149,6.5
tt0100211,movie,Music Box,124,6.6
tt0166943,movie,Music of the Heart,124,5.1
tt0087796,movie,Night Shadows,99,7.9
tt0277909,movie,Mutant Aliens,81,7.6
tt0110604,movie,Mute Witness,95,3.3
tt0026752,movie,Mutiny on the Bounty,132,6.4
tt0216930,movie,My 5 Wives,100,7.1
tt0332712,movie,My Babys Daddy,86,7.8
tt0091578,movie,My Beautiful Laundrette,97,8.6
tt0119738,movie,My Best Friends Wedding,105,6.5
tt5275314,movie,Wo zui hao peng you de hun li,91,7
tt8220332,movie,La boda de mi mejor amigo,109,8.4
tt0253114,movie,My Best Friends Wife,85,8
tt0018183,movie,My Best Girl,80,9.7
tt0259446,movie,My Big Fat Greek Wedding,95,7.2
tt0388287,movie,My Big Phat Hip Hop Family,108,5.5
tt0082782,movie,My Bloody Valentine,90,6.4
tt0042767,movie,My Blue Heaven,96,7.2
tt0081207,movie,My Bodyguard,96,6.3
tt0270980,movie,My Bosss Daughter,86,6.2
tt0107626,movie,My Boyfriends Back,85,8.1
tt0079596,movie,My Brilliant Career,100,6.3
tt0091579,movie,My Chauffeur,97,7.6
tt0104952,movie,My Cousin Vinny,120,7.6
tt0038762,movie,My Darling Clementine,97,6.4
tt0082783,movie,My Dinner with Andre,110,5.7
tt0156812,movie,My Dog Skip,95,8.1
tt0369750,movie,Pao zhi nu peng you,91,7
tt0089075,movie,Ba xi lin men,89,8.2
tt0113896,movie,My Family,128,7.9
tt0293495,movie,"My Father, Rua Alguem 5555",100,6
tt0996963,movie,Ma-i pa-deo,107,7.5
tt0379587,movie,Wo he ba ba,100,7.2
tt0110612,movie,My Father the Hero,90,6.3
tt0099669,movie,La gloire de mon pÃ¨re,105,8.6
tt0039645,movie,My Favorite Brunette,87,6.5
tt0107471,movie,Ma saison prÃ©fÃ©rÃ©e,127,6.4
tt0337512,movie,Zui xiang nian de ji jie,100,7.9
tt0029284,movie,My Favorite Wife,88,6.9
tt0084370,movie,My Favorite Year,92,6.2
tt0117119,movie,My Fellow Americans,101,6.4
tt0206963,movie,My First Mister,109,5.3
tt0342804,movie,My Flesh and Blood,83,6.4
tt0036182,movie,My Friend Flicka,89,5.7
tt0120765,movie,My Giant,103,6.7
tt0102492,movie,My Girl,102,7.4
tt0399040,movie,Fan chan,110,6.2
tt0805906,tvSeries,Mai geol,60,8.3
tt0110613,movie,My Girl 2,99,7.5
tt7641872,movie,Who Is My Husband,86,6.4
tt0319901,movie,Ngo joh ngan gin do gwai,98,7.1
tt0107630,movie,My Life,117,8.5
tt0120899,movie,My Life So Far,98,7.2
tt0314412,movie,My Life Without Me,106,8
tt0304363,movie,Ma vraie vie Ã  Rouen,102,2.3
tt0280969,movie,My Little Eye,95,6.6
tt0089177,movie,Fuk sing go jiu,99,7.7
tt0028010,movie,My Man Godfrey,94,8
tt0306432,movie,A mi madre le gustan las mujeres,96,8.4
tt0099266,movie,Le chÃ¢teau de ma mÃ¨re,98,4.8
tt0070215,movie,Il mio nome Ã¨ Nessuno,116,8
tt0275538,movie,Du sheng wu ming xiao zi,93,7.4
tt1538882,movie,My Name Is Nobody,75,6.4
tt0096283,movie,Tonari no Totoro,86,8.2
tt0206013,movie,HÃ´hokekyo tonari no Yamada-kun,104,7
tt0102494,movie,My Own Private Idaho,104,6.8
tt0089652,movie,My Science Project,94,7.2
tt0064708,movie,My Side of the Mountain,100,6.9
tt0035105,movie,My Sister Eileen,96,6.6
tt1078588,movie,My Sisters Keeper,109,3.4
tt0108872,tvSeries,My So-Called Life,60,5.7
tt0119743,movie,My Son the Fanatic,87,6.7
tt0382189,movie,My Summer of Love,86,5.2
tt0170272,movie,My Sweet Suicide,78,6.5
tt0112444,movie,My Teachers Wife,89,5.3
tt0085980,movie,My Tutor,97,7.6
tt0173772,movie,Il mio viaggio in Italia,246,8.3
tt0291320,movie,Ma femme... sappelle Maurice,102,3.4
tt0451824,movie,My Wifes Murder,103,6.7
tt0043831,movie,Mysterious Island,252,7.1
tt1980198,movie,Gu dao jing hun,95,6.8
tt0269587,movie,Dokfa nai meuman,83,6.7
tt0370986,movie,Mysterious Skin,105,7.6
tt2369127,movie,Fu cheng mi shi,98,9.7
tt5370104,movie,Mystery,83,6.9
tt0102500,movie,Mystery Date,97,6.7
tt0132347,movie,Mystery Men,121,6.6
tt0097940,movie,Mystery Train,110,8
tt0095690,movie,Mystic Pizza,104,6.2
tt0327056,movie,Mystic River,138,6.3
tt0353774,movie,NASCAR 3D: The IMAX Experience,48,8.2
tt0248216,movie,Na Tum Jaano Na Hum,158,5.5
tt0433605,movie,Naach,150,7.4
tt0093596,movie,Nadine,83,7.8
tt0107653,movie,Naked,131,8.6
tt0300237,movie,Nackt,100,3.3
tt4160964,movie,Dagbog fra Porn Valley,52,6.8
tt0407031,movie,Naked Fame,85,7.3
tt0110622,movie,Naked Gun 33 1/3: The Final Insult,83,7.4
tt0109412,movie,Chik loh goh yeung,100,6.7
tt0139487,movie,Naked Lies,93,2.4
tt0102511,movie,Naked Lunch,115,5.8
tt0259453,movie,Naked States,80,3.9
tt0341495,movie,Chik loh dak gung,92,5.3
tt0188063,movie,Mondo nudo,105,6.6
tt0110623,movie,Naked in New York,95,8
tt0013427,movie,Nanook of the North,78,7
tt0018192,movie,NapolÃ©on vu par Abel Gance,330,8
tt0048413,movie,NapolÃ©on,182,5.6
tt0113932,movie,Napoleon,81,5.6
tt0374900,movie,Napoleon Dynamite,96,6.7
tt0145937,movie,Naqoyqatsi,89,7.5
tt0272207,movie,Narc,105,7.7
tt0100224,movie,Narrow Margin,97,6.7
tt0073440,movie,Nashville,160,8
tt0077975,movie,National Lampoons Animal House,109,6.8
tt0089670,movie,National Lampoons European Vacation,95,7.8
tt0113936,movie,Senior Trip,91,2.9
tt0085995,movie,National Lampoons Vacation,98,7.5
tt0271668,movie,National Security,88,7.7
tt2466786,movie,Namyeong-dong 1985,110,7.9
tt0368891,movie,National Treasure,131,5.6
tt0037120,movie,National Velvet,123,7.3
tt0110632,movie,Natural Born Killers,118,6.1
tt0100231,movie,Nautilus,88,7.1
tt0100232,movie,Navy Seals,113,8.1
tt0093605,movie,Near Dark,94,7.2
tt0102517,movie,Necessary Roughness,108,5.7
tt0066130,movie,Ned Kelly,106,8.6
tt0107665,movie,Needful Things,120,5.8
tt0093608,movie,Nekromantik,71,6.8
tt0110638,movie,Nell,112,4.3
tt0107668,movie,Nemesis,95,4.4
tt0323571,movie,Nemesis Game,92,6.4
tt0185481,movie,MeikyÃ» monogatari,50,8.1
tt0169858,movie,"Shin seiki Evangelion GekijÃ´-ban: Air/Magokoro wo, kimi ni",87,8.1
tt0330203,movie,Net Games,97,7.7
tt0074958,movie,Network,121,7.7
tt0060748,movie,Nevada Smith,128,6.3
tt0244094,movie,Never Again,98,5.9
tt8976472,movie,Ei koskaan enÃ¤Ã¤,69,8
tt0151738,movie,Never Been Kissed,107,8
tt0086005,movie,Never Cry Wolf,105,8.7
tt0354766,movie,Never Die Alone,88,8.7
tt0053108,movie,Never So Few,125,7.8
tt0113965,movie,Never Talk to Strangers,86,7.8
tt0036200,movie,Never a Dull Moment,60,7.7
tt0054198,movie,Pote tin Kyriaki,91,8
tt0349880,movie,Neverland,83,7.6
tt0191074,movie,New Best Friend,91,8.3
tt0158590,tvSeries,TokusÃ´ sensha-tai Dominion,30,8.3
tt0075439,movie,Xin jing wu men,120,7.2
tt0367037,tvSeries,Shin Hokuto no Ken,58,7.2
tt0113967,movie,New Jersey Drive,98,7.4
tt0020215,movie,New Orleans,68,7.4
tt0229003,movie,New Port South,95,6.6
tt0133122,movie,New Rose Hotel,93,7
tt0290249,movie,New Suit,94,7
tt0213121,movie,New Waterford Girl,97,8.6
tt0174982,movie,New World Disorder,94,8.6
tt1328634,movie,New York,153,8
tt0363282,movie,New York Minute,91,7.2
tt0097965,movie,New York Stories,124,7.6
tt0195944,movie,Newsbreak,94,7.6
tt0104990,movie,Newsies,121,7.6
tt0195945,movie,Next Friday,98,7.6
tt0119778,movie,Next Stop Wonderland,104,7.9
tt0078800,movie,Arven,95,7.9
tt0084408,movie,Next of Kin,89,9.4
tt0046126,movie,Niagara,92,7.7
tt0160574,movie,Nice Guys Sleep Alone,92,7.3
tt0309912,movie,Nicholas Nickleby,132,6.1
tt0067483,movie,Nicholas and Alexandra,183,6.1
tt0113972,movie,Nick of Time,90,5.4
tt0113973,movie,Nico Icon,70,6.5
tt0250478,movie,KrÃ¡mpack,91,7.7
tt0069001,movie,Night Call Nurses,78,5.4
tt0082810,movie,Night Crossing,107,7.2
tt0119783,movie,Night Falls on Manhattan,113,8.5
tt0113981,movie,Night Hunter,86,6.8
tt0073453,movie,Night Moves,100,8.3
tt0050763,movie,Night Passage,90,5
tt0086206,movie,Ronde de nuit,95,8.7
tt0087795,movie,Night Patrol,85,8.3
tt0244098,movie,Night Screams,88,5.5
tt0084412,movie,Night Shift,106,8.1
tt0446511,tvSeries,YÃ¶vuoro,144,7.5
tt5179252,movie,Shift-e Shab,98,6.4
tt9850344,movie,Police,98,4.4
tt0055230,movie,Night Tide,86,7.1
tt0087798,movie,Night Train to Terror,98,5.5
tt0038776,movie,Night and Day,128,6.8
tt0102566,movie,Nuit et jour,92,6.1
tt0167219,movie,Jacks the Boy,91,8.2
tt0436721,movie,Ri ri ye ye,85,5.9
tt1176096,movie,Bam gua nat,144,6.2
tt5101192,tvSeries,Nit i dia,52,7.3
tt1392249,movie,Tin shui wai dik ye yu mo,122,6.2
tt0042788,movie,Night and the City,101,7.1
tt0250617,movie,Night at the Golden Eagle,87,4.3
tt0093624,movie,Night of the Demons,90,5.1
tt0069005,movie,Night of the Lepus,88,9
tt0063350,movie,Night of the Living Dead,96,3.6
tt0100260,movie,Nightbreed,102,7.9
tt0049552,movie,Nightfall,78,7.8
tt0082628,movie,KopfschuÃŸ,85,6.9
tt2171993,movie,Dai jui bou,108,6.8
tt0077993,movie,Nighthawks,113,8.2
tt0039661,movie,Nightmare Alley,110,3.7
tt0050783,movie,Le notti di Cabiria,110,7.4
tt0342835,movie,Nightstalker,95,8.1
tt0119791,movie,Nightwatch,101,6.4
tt0081235,movie,Nijinsky,129,7.9
tt0119792,movie,Nil by Mouth,128,6.3
tt0110671,movie,Nina Takes a Lover,100,7.8
tt0376007,movie,Ha-Asonot Shel Nina,106,6.4
tt0050762,movie,Ni liv,96,5.4
tt0371008,movie,Nine Lives,74,5.3
tt0074744,movie,Kilenc hÃ³nap,88,7.6
tt0113986,movie,Nine Months,103,5
tt0247586,movie,Nueve reinas,114,6.4
tt0083377,tvSeries,9 to 5,30,7
tt0100265,movie,Ninja Academy,120,9
tt0107692,movie,JÃ»bÃª ninpÃ»chÃ´,94,9.5
tt0400690,tvSeries,JÃ»bÃª ninpÃ»chÃ´: RyÃ»hÃ´gyoku-hen,30,7.4
tt0031725,movie,Ninotchka,110,8.1
tt0113987,movie,Nixon,192,5.5
tt0192719,movie,No Alibi,90,5.7
tt0131502,movie,No Code of Conduct,90,8.6
tt0110675,movie,No Contest,93,6.4
tt0086961,movie,Bez konca,107,6.6
tt1569500,movie,Senza fine,75,7.3
tt0028034,movie,No Escape,83,8.3
tt0052076,movie,Le piÃ¨ge,98,6.8
tt0292610,movie,No Good Deed,97,7.3
tt0119560,movie,No Looking Back,96,7.5
tt0056283,movie,No Man Is an Island,114,6
tt8065780,movie,Nul homme nest une Ã®le,96,7.8
tt0056284,movie,Un branco di vigliacchi,96,6.9
tt0089693,movie,No Mans Land,110,7.7
tt1456660,movie,Wu ren qu,118,5.8
tt0091637,movie,No Mercy,106,3.8
tt1662557,movie,Yongseoneun eupda,123,6.6
tt9535950,movie,Eonni,94,3.4
tt0052002,movie,No Name on the Bullet,77,8.3
tt0244684,movie,No One Sleeps,108,7.5
tt0139499,movie,No Ordinary Love,104,4.2
tt0087810,movie,No Small Affair,102,6.8
tt0248190,movie,No Such Thing,102,6.7
tt0171576,movie,No Vacancy,84,7.5
tt1854582,movie,The Helpers,81,6
tt0041695,movie,No Way Back,72,3.8
tt0046539,movie,Weg ohne Umkehr,95,6.6
tt0099425,movie,Die xue jiang hu,90,7.7
tt0042792,movie,No Way Out,106,5.3
tt0069013,movie,Tony Arzenta (Big Guns),95,6.7
tt1308171,movie,Walang kawala,97,7
tt0063356,movie,No Way to Treat a Lady,108,7.3
tt0128371,movie,Songneunghan,108,5
tt0020223,movie,Noahs Ark,135,3.4
tt0194672,movie,Larche de NoÃ©,97,8.4
tt0483093,movie,NoÃ© bÃ¡rkÃ¡ja,104,7.2
tt1068997,movie,El arca,88,8.3
tt0368083,movie,Noam Chomsky: Rebel Without a Pause,74,7.3
tt0408664,movie,Dare mo shiranai,141,7.5
tt11910134,tvSeries,Nobody Knows,70,7.9
tt0209174,movie,Nadie conoce a nadie,108,7.6
tt0029318,movie,Nobodys Baby,68,7.1
tt0028037,movie,Nobodys Fool,75,7.8
tt0383534,movie,Noel,96,8.2
tt0351461,movie,NÃ³i albinÃ³i,93,5.8
tt0294154,tvSeries,Noir,25,8.5
tt0362538,movie,Noise,84,8.6
tt1111895,movie,Entre os Dedos,100,8.5
tt0091647,movie,Nomads,91,7.3
tt1527178,movie,NÃ³madas,80,7.6
tt0037137,movie,Nora,101,7.7
tt0355836,movie,Noras Hair Salon,84,6.7
tt0079638,movie,Norma Rae,114,7.9
tt0905357,movie,Normal,100,7.9
tt13472154,tvSeries,Normali,35,4
tt0098877,tvSeries,Normal Life,30,6.5
tt0079640,movie,North Dallas Forty,119,6.1
tt0093648,movie,North Shore,96,6.1
tt0053125,movie,North by Northwest,136,7.1
tt0054127,movie,North to Alaska,122,5.7
tt0322659,movie,Northfork,103,5.7
tt0079641,movie,Nosferatu: Phantom der Nacht,107,7
tt0086022,movie,Nostalghia,125,7
tt0110689,movie,Nostradamus,119,6.9
tt0277371,movie,Not Another Teen Movie,89,6.4
tt0209189,movie,Yi ge dou bu neng shao,106,6.4
tt0102555,movie,Not Without My Daughter,116,7.4
tt0050778,movie,Not of This Earth,67,7.4
tt0172477,movie,Fuori dal mondo,100,4.7
tt0356999,movie,Pas sur la bouche,115,4.7
tt0177946,movie,Nic,80,3.6
tt0298482,movie,Nothing,90,3.6
tt1844678,movie,Hich,84,7.4
tt0037138,movie,Nothing But Trouble,69,6.2
tt0058414,movie,Nothing But a Man,95,7.7
tt0113971,movie,Nic smiesznego,95,7.7
tt0029322,movie,Nothing Sacred,77,7.5
tt0091653,movie,Nothing in Common,118,8.9
tt0119807,movie,Nothing to Lose,98,7.7
tt0349895,movie,Neung buak neung pen soon,94,7.7
tt1092019,movie,TBS,88,8.5
tt1584108,movie,Rien Ã  perdre,78,8.5
tt6910020,movie,Nada a Perder,134,7.3
tt7608128,tvSeries,Judge vs. Judge,35,7.3
tt0038787,movie,Notorious,102,8.2
tt0125439,movie,Notting Hill,124,7.3
tt0089707,movie,Novembermond,108,8
tt0234354,movie,Novocaine,95,8
tt0085066,tvSeries,Now and Then,30,7.3
tt0161860,movie,Nirgendwo in Afrika,141,7.7
tt0098005,movie,Nowhere to Run,86,7.7
tt0162503,movie,Nuda per Satana,82,6.5
tt0056293,movie,Nude on the Moon,83,8.5
tt0023285,movie,Number Seventeen,66,8.5
tt0100280,movie,Nuns on the Run,89,5.9
tt0117216,movie,Nuremberg,50,5.9
tt0441889,movie,NÃ¼rnberg und seine Lehre,78,6.9
tt0171580,movie,Nurse Betty,110,6.9
tt0093660,movie,Nuts,116,7.4
tt2106590,movie,Ouf,81,7.4
tt0184791,movie,O,95,7.8
tt0239381,movie,O Fantasma,87,5.9
tt0334029,movie,OT: Our Town,76,5.9
tt0048437,movie,Oasis,104,4
tt0069038,movie,OÃ¡za,90,4
tt0320193,movie,Oasiseu,133,8
tt10577318,movie,Oaza,122,8
tt0086486,movie,La tumba de los muertos vivientes,82,7.1
tt0043726,movie,The Late Edwina Black,78,3.7
tt0075685,movie,Obsessed,75,3.7
tt3303730,movie,In-gan-jung-dok,132,8.1
tt0035160,movie,Ossessione,140,8.1
tt0047291,movie,Obsession,100,7.8
tt0080536,movie,Circle of Two,106,4.4
tt1969118,movie,Resisei Ahava,94,5.4
tt0240772,movie,Oceans Eleven,116,7
tt0349903,movie,Oceans Twelve,125,8
tt1646118,movie,Octubre,83,7.2
tt1801532,movie,Oktobar,110,7.2
tt5311238,movie,October,60,8.1
tt0132477,movie,October Sky,108,7.6
tt0317957,movie,Octopus,92,7.6
tt0039677,movie,Odd Man Out,116,9.4
tt0053133,movie,Odds Against Tomorrow,96,6.7
tt0001812,movie,Oedipus Rex,56,8.3
tt0061613,movie,Edipo Re,104,7.1
tt0156849,movie,Pro urodov i lyudey,93,7.1
tt0025586,movie,Of Human Bondage,83,7.7
tt0110712,movie,Of Love and Shadows,105,7.2
tt0031742,movie,Of Mice and Men,106,6.3
tt5866708,movie,National Theatre Live: Of Mice and Men,149,7.9
tt0086036,movie,Of Unknown Origin,89,7.9
tt0046138,movie,Off Limits,89,4.9
tt0332285,movie,Off the Map,108,8.9
tt4614940,movie,Ã„kkilÃ¤htÃ¶,98,7.8
tt0119819,movie,Office Killer,82,7.8
tt0151804,movie,Office Space,89,7.4
tt0294805,movie,Okie Noodling,57,7.4
tt0048445,movie,Oklahoma!,145,7.7
tt0098022,movie,Old Gringo,119,6.1
tt0248254,movie,Old School,88,6.1
tt0364569,movie,Oldeuboi,120,9.1
tt1321511,movie,Oldboy,104,7.9
tt0110722,movie,Oleanna,89,7.9
tt0254617,movie,Olive Juice,88,7.3
tt0095776,movie,Oliver & Company,74,7.3
tt0007142,movie,Oliver Twist,50,8.8
tt0063385,movie,Oliver!,153,7.4
tt0067527,movie,On Any Sunday,96,7
tt0037149,movie,On Approval,80,7.9
tt0110725,movie,On Deadly Ground,101,6.9
tt0206184,movie,On Edge,93,7.5
tt0082846,movie,On Golden Pond,109,7.7
tt0103625,movie,LaffÃ»t,103,4.4
tt0118756,movie,Le bossu,128,4.7
tt0040664,movie,On Our Merry Way,107,6
tt0066181,movie,On a Clear Day You Can See Forever,129,4.6
tt0053137,movie,On the Beach,134,8
tt0091677,movie,On the Edge,95,7.8
tt0109056,movie,Ahare Hahagim,100,8
tt0429609,movie,AsÃ­ del precipicio,110,6.7
tt0845464,movie,Hak bak dou,88,9.4
tt10146208,movie,Na ostrie,115,8.1
tt1922733,movie,Sur la planche,110,7.5
tt3103598,movie,Lev stÃ¦rkt,86,8.5
tt0088027,movie,On the Line,103,4.4
tt0472153,movie,On the Line: Dissent in an Age of Terrorism,55,8.1
tt2076875,movie,La llamada,76,6.9
tt0181733,movie,On the Ropes,94,4.5
tt0783705,movie,Dans les cordes,93,5.8
tt0041716,movie,On the Town,98,8.8
tt0047296,movie,On the Waterfront,108,8.6
tt0102590,movie,Once Around,115,7.8
tt0089730,movie,Once Bitten,94,8.2
tt0037150,movie,Once Upon a Time,89,7.1
tt0075011,movie,Maria dOro und Bello Blue,83,6.3
tt0793607,movie,"Yeki bood, yeki nabood",94,7.8
tt3596274,movie,He bÃ» tune bÃ»,81,3.7
tt9643218,movie,Ã‰rase Una Vez,83,7.2
tt0087843,movie,Once Upon a Time in America,229,5
tt0103285,movie,Wong Fei Hung,134,6.5
tt0285823,movie,Once Upon a Time in Mexico,102,5.5
tt0301684,movie,Once Upon a Time in the Midlands,104,6.8
tt0064116,movie,Cera una volta il West,165,7.2
tt0110729,movie,Once Were Warriors,102,7.8
tt0042807,movie,Once a Thief,88,6.6
